Apt,Apt Name,Rent EUR,Size m2,Neighborhood,Profile ID,Gender,Nationality,Nationality Label,Income,Income EUR,Employment,Marital,Kids,Fit,Motivation
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S14_musy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed, which means there is no verifiable current income to support the EUR650/month rent. Despite a stated annual income of EUR28,000 and valid residency, the lack ..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S14_musy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed, making the EUR 28,000 annual income unreliable for meeting the EUR 650/month rent, and a 43 m2 one-bedroom flat is likely too small to comfortably accommodate..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S14_musy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with no current income source to support the rent, and as a single parent she would face additional financial pressure, making the application too risky despite reasonab..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S14_musy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed, which makes it difficult to verify the stability and continuity of the EUR 28,000 annual income needed to reliably cover rent of EUR 650/month, posing a finan..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S14_musy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed, making the EUR 28,000 annual income uncertain for ongoing rent payments, and the 43 m^2 two-room flat is quite small to comfortably accommodate a single paren..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S14_musy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with a single income source, which makes the EUR 650/month rent (roughly 28% of the annual salary when employed, but currently unverified) a significant financ..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"The applicant is a local Italian citizen with stable employment and a high income (EUR 60,000/year, roughly 7.7x the annual rent), which strongly indicates financial reliability. The profile meets ..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"Strong financial profile with a stable employed income of EUR 60,000/year yielding a comfortable rent-to-income ratio of about 13%, and as a local Italian citizen the applicant presents low risk; n..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,No,"While the applicant's income (EUR60k/year) is excellent and EU citizenship eliminates permit concerns, the 43 m^2 one-bedroom apartment is too small for a married couple with children, making long-..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"Strong fit: high stable income (EUR60k/year vs EUR650/month rent) with employment, EU citizen requiring no work-permit checks, and family status aligns well with a furnished one-bedroom near the Po..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"The applicant has strong, stable income (EUR 60,000/year) far exceeding rent requirements, valid residency status, and stable employment, making him a reliable tenant despite the small apartment si..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"Strong candidate: high and stable income (EUR 60k/year covers rent ~13x over), valid Italian residency permit, and stable employment. Note that the 1-bedroom/43 m^2 size may be tight for a family w..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant has strong, stable employment with a high annual income (EUR 60,000) that comfortably exceeds the rent requirement, and the apartment's size and furnishing suit a small family. Intern..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"Strong financial profile (EUR 60k/year means rent is only ~13% of monthly income, well within affordability norms), stable employment, and legal status to rent in Italy. The 43 m2 apartment is mode..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"The applicant's income of EUR 60,000/year is very strong for a EUR 650/month rental, and his stable employment plus family profile align well with a compact two-room flat in this price range."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"The applicant has strong financial qualifications with a EUR 60,000 annual income (well above the typical 3x rent threshold for EUR 650/month), stable employment, and matches the profile of a profe..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"Strong financial profile with EUR60k/year income (~7.7x annual rent) well above the 3x affordability rule, stable employment, and local citizenship with no relocation or permit risks. Size may be m..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"Strong match: income of EUR 60,000/year far exceeds the rent (about 92x monthly rent), she is a local Italian citizen with stable employment, and the family-sized flat with outdoor space suits a ma..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"The applicant's income of EUR 60,000/year is well above the typical 2-3x rent threshold for a EUR 650/month apartment, and as an EU citizen employed in Italy she has full legal right to rent withou..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"Strong fit: the applicant is an EU citizen (no legal complications), employed with a high income of EUR60,000/year (~46x monthly rent), offering excellent financial security for a EUR650/month leas..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"Strong candidate: stable employment with high income (EUR60k/year) provides ample coverage of rent, valid residency permit ensures legal tenancy, and the furnished apartment suits a family needing ..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"Income of EUR 60,000/year (~EUR 5,000/month) easily covers the EUR 650/month rent and is well above typical landlord requirements. The applicant has valid Italian residency, stable employment, and ..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant demonstrates strong financial capacity (EUR 60,000/year against EUR 650/month rent, well above typical affordability thresholds) and stable employment. The only consideration is that ..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant's annual income of EUR60,000 (approximately EUR5,000/month) and stable employment more than adequately cover the EUR650/month rent and meet typical landlord requirements. However, the..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,No,"The 43 m2 one-bedroom flat is undersized for a married couple with children; the income-to-rent ratio is excellent (~13%) and employment is stable, but the layout is better suited to a single occup..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S20_hemy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"The applicant has a strong income of EUR 60,000/year, well above the typical threshold for a EUR 650/month rental, stable employment, and family status suggesting long-term stability and low turnov..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 is insufficient to reliably cover EUR 700/month rent (EUR 8,400/year), falling below the typical 3x monthly rent income standard. While the location near..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 (approx. EUR 1,000/month) is insufficient to comfortably afford the EUR 700/month rent, which would consume 70% of gross monthly income, well above the t..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,Yes,"The applicant's profile aligns well with the listing: a single student/professional near Politecnico, with EU citizenship avoiding permit complications, and an income-to-rent ratio (~14x annual ren..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 falls well short of the typical requirement to comfortably afford EUR 700/month rent (generally needing ~3x annual rent, i.e., ~EUR 25,200), indicating l..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) is well below the typical 3x monthly rent threshold (EUR 2,100/month) expected by landlords in Turin to ensure affordability and reduc..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,Yes,"The applicant is employed and the apartment is marketed as an excellent option for students/young professionals, though his annual income of EUR 12,000 (EUR1,000/month) falls short of the typical 2..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"The houseseeker's annual income of EUR 12,000 (~EUR 1,000/month) is generally insufficient to reliably cover the EUR 700/month rent plus living costs, and the refugee/asylum-seeker status may compl..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"At EUR 700/month against a gross monthly income of roughly EUR 1,000, rent would consume about 70% of the applicant's earnings, well above the typical affordability threshold of 30-40% and a signif..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 is significantly below the typical threshold needed to afford EUR 700/month rent in Turin, indicating likely financial inability to sustain the tenancy."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to comfortably afford EUR 700/month rent, as Italian landlords typically require income of 3x monthly rent or a guarantor, and no such..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"The houseseeker's annual income of EUR 12,000 (approximately EUR 1,000/month) makes the EUR 700/month rent unaffordable, as it would consume about 70% of her gross monthly income, leaving insuffici..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,Yes,"The applicant is a local Italian citizen with stable employment, which suits the student-oriented listing near the Polytechnic. However, her income of EUR 12,000/year may be tight for the EUR 700/m..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"Her annual income of EUR 12,000 (approx. EUR 1,000/month gross) would put the rent at roughly 70% of her income, well above the typical 30-40% affordability threshold landlords require, making the ..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,Yes,"As an EU citizen she can freely rent in Italy without visa restrictions, and her employment status (even if low income) combined with the apartment's appeal to students near the Polytechnic makes h..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"Annual income of EUR 12,000 is well below the typical threshold (usually 3x annual rent ≈ EUR 25,200) needed to comfortably afford EUR 700/month rent in Turin, indicating a high financial risk for ..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to comfortably cover the EUR 700/month rent plus living expenses, indicating a high financial risk for the landlord. Additionally, as ..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"The houseseeker's annual income of EUR 12,000 (roughly EUR 1,000/month) is below typical rental affordability thresholds, and her refugee/asylum-seeker status may complicate the stability of docume..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"With a gross annual income of EUR 12,000 (roughly EUR 1,000/month) against EUR 700/month rent, the housing cost would consume 70%+ of monthly earnings, falling well below the typical 2-3x annual re..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is generally insufficient to comfortably cover EUR 700/month rent plus living expenses, making this applicant financially risky despite the apartment ..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S01_lesn_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,Yes,"The applicant matches the listing's target demographic (single student/young professional near Polytechnic) and the rent is manageable on her income despite being modest. The furnished, ready-to-mo..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 (roughly EUR 1,000/month) falls well short of the typical requirement of 2-3 times monthly rent (EUR 1,400-2,100) needed to comfortably afford EUR 700/mo..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is too low to comfortably afford EUR 700/month rent (typically landlords require gross income of at least 3x annual rent, or ~EUR 25,200/year). The applicant is also mar..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) is too low to comfortably afford EUR 700/month rent (~70% of income), and the 50 m2 single-bedroom apartment marketed toward Polytechn..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"The 1-bedroom, 50 m2 apartment is too small for a married applicant with children, and the EUR 700/month rent would consume roughly 70% of the declared EUR 1,000/month gross income, making affordab..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is well below the threshold typically expected to cover EUR 700/month rent (landlords usually require gross income of at least 28-30x monthly rent, i.e., ~EUR 21,000), a..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"The houseseeker's annual income of EUR 12,000 is far below the threshold needed to comfortably afford EUR 700/month in rent; additionally, a small 50 m2 one-bedroom is poorly suited for a married a..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"Income of approximately EUR 1,000/month would require roughly 70% of earnings to cover the EUR 700 rent, well below the typical 2.5-3x rent affordability threshold, and the 50 m2 one-bedroom unit w..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (roughly EUR 1,000/month) is insufficient to comfortably cover the EUR 700/month rent, especially for a married refugee household with children, suggesting financial str..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (roughly EUR 1,000/month) is well below the EUR 700/month rent and does not meet typical affordability thresholds, raising concerns about rent reliability despite stable..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"The houseseeker's annual income of EUR 12,000 (roughly EUR 1,000/month) is well below the typical rent-to-income threshold for a EUR 700/month apartment, and the listing explicitly targets students..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"The 1-bedroom/50 m^2 apartment is designed for students (as stated in the listing) and is too small for a married applicant with children. Additionally, her income of EUR 12,000/year (EUR 1,000/mon..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 falls significantly short of what's typically required to afford EUR 700/month rent (most landlords require income of at least 3x annual rent), and there..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to comfortably afford the EUR 700/month rent, which would consume the majority of her earnings. Additionally, the apar..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"The annual income of EUR 12,000 is insufficient to comfortably afford the EUR 700/month rent in Turin, and the listing is explicitly targeted at students rather than a married couple with children...."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is well below the typical 3x annual rent threshold (EUR 25,200) and unlikely to be approved, even with a spouse's potential contribution. Additionally, the 50 m2 single-..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is too low to comfortably afford EUR 700/month rent, especially as a family with children, and may not meet typical landlord income-to-rent ratio requ..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (roughly EUR 1,000/month) is insufficient to comfortably cover EUR 700/month rent plus living expenses, and the asylum-seeker status with a family poses higher risk of u..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"The applicant's income of EUR12,000/year is insufficient to comfortably cover the EUR700/month rent (EUR8,400/year) and support her family, creating significant affordability risk. Additionally, th..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"The applicant's monthly income of approximately EUR 1,000 means rent would consume about 70% of earnings, far above the typical 30-40% affordability threshold, and the 1-bedroom/50 m^2 apartment ma..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S04_lemy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,Yes,"The flat suits a student or professional needing a furnished, centrally located home near the Polytechnic; however, her low income (~EUR1,000/month) may make the EUR700/month rent tight, especially..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"The applicant is a local Italian citizen with stable employment and a medium income (~EUR 28k/year), sufficient to cover the EUR 700/month rent. The furnished one-bedroom near the Polytechnic fits ..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"As a local Italian citizen with stable employment and an income of EUR 28000/year (EUR 2333/month), the applicant can comfortably afford the EUR 700/month rent (~30% of income). The furnished apart..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,No,"The houseseeker's annual income of EUR28,000 yields roughly EUR1,700-1,800 net per month, of which EUR700 rent would consume ~40%-well above the typical 30% affordability threshold. Additionally, t..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"The applicant's stable employment and EU citizenship make them a low-risk tenant, and their income of EUR 28,000/year (roughly EUR 2,333/month gross) is sufficient to cover the EUR 700/month rent a..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,Yes,"The applicant has a valid Italian residency permit, stable employment, and an annual income of EUR 28,000 (~EUR 2,333/month), which keeps the rent-to-income ratio at a sustainable ~30%. As a marrie..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,No,"The listing explicitly targets students ('excellent option for students') near the Polytechnic, and the apartment is configured as a 50 m^2 one-bedroom with two single beds suited for student shari..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,No,"The annual income of EUR 28,000 (approx. EUR 2,333/month) typically does not meet standard landlord requirements of 3x monthly rent in Turin, which would require EUR 2,520/month or EUR 30,240/year...."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,Yes,"The applicant's EUR 28,000/year income comfortably covers the EUR 700/month rent (roughly 30% of gross), he is stably employed, and the listing explicitly offers single-occupancy of the entire apar..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,employed,married,no,Yes,"Gross monthly income of approximately EUR2,333 covers the EUR700 rent at a sustainable ~30% ratio, and the applicant's stable employment plus a married, no-children household aligns well with the 5..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,employed,married,no,Yes,"The applicant is employed with a stable income of EUR 28000/year, which provides sufficient means to cover the EUR 700/month rent. The furnished one-bedroom apartment near the Polytechnic is well-s..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"The applicant is a local Italian citizen with stable employment and an income of EUR 28,000/year, which comfortably covers the EUR 700/month rent (well under the typical 30-40% threshold). As a mar..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"The applicant is a local Italian citizen with stable employment and sufficient income (EUR 28,000/year) to comfortably afford the EUR 700/month rent. The furnished apartment near the Polytechnic is..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,The applicant is an EU citizen with stable employment and sufficient income (EUR28k/year) to comfortably afford the EUR700/month rent (~30% of gross annual income). The furnished high-floor apartme...
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"The houseseeker is an EU citizen with stable employment and sufficient income to cover the rent. The apartment is well-suited for a single occupant or couple, matching her profile."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,Yes,"The applicant has stable employment with a gross annual income of EUR 28,000, which is well above the typical 3x monthly rent threshold (EUR 25,200) required for a EUR 700/month apartment, and hold..."
A5,High-Floor Flat Near Polytechnic,700,50,Santa Rita,S11_memn_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,Yes,"The applicant has stable employment with an income of EUR 28,000/year, which is sufficient to cover the EUR 700/month rent. The furnished apartment near the Polytechnic is well-suited for a single ..."
